time,g_x,g_y,g_z,a_x,a_y,a_z
02-07-2021_16-49-57,-8.901300071999998,2.0626130812,2.321037922,4.09375,-0.2109375,-0.1328125
02-07-2021_16-49-57,-8.8606220878,2.0602202586,2.3282163897999997,1.25,2.1796875,-2.8984375
02-07-2021_16-49-57,-8.901300071999998,2.1702900981999997,2.333002035,0.234375,11.25,-0.3828125
02-07-2021_16-49-57,-9.499505721999999,2.2420747762,2.4909283265999997,-7.203125,10.890625,0.9140625
02-07-2021_16-49-57,-9.5066841898,1.7443676754,2.416750826,2.984375,-5.65625,7.9140625
02-07-2021_16-49-57,-10.516455326999997,1.7730815465999998,2.6201407469999998,27.8359375,-34.78125,3.6328125
02-07-2021_16-49-57,-8.190631759799999,2.7948167967999997,1.8400805794,14.5546875,-38.7734375,20.8984375
02-07-2021_16-49-57,-6.790830538799999,3.2470602682,2.4191436485999995,-34.53125,26.578125,15.21875
02-07-2021_16-49-57,-10.001998467999998,2.0602202586,3.0915267991999995,-26.5078125,29.8828125,21.1328125
02-07-2021_16-49-57,-8.9228354754,2.5818555854,3.5485559157999997,-38.8984375,3.3046875,11.7578125
02-07-2021_16-49-57,-7.9058858704,2.4311077616,2.8785655878,-34.8828125,15.0625,9.71875
02-07-2021_16-49-57,-8.867800555599999,1.9357934833999997,3.2398818003999996,-16.71875,26.75,5.6640625
02-07-2021_16-49-57,-9.509077012399999,2.0506489682,3.1058837348,-2.6328125,5.28125,1.0390625
02-07-2021_16-49-58,-9.1956172518,2.4813570361999995,2.7828526837999994,4.640625,-7.8203125,-1.7109375
02-07-2021_16-49-58,-8.748159425599999,2.763710103,2.5483560689999996,4.1953125,-4.7421875,0.796875
02-07-2021_16-49-58,-8.640482408599999,2.5770699402,2.6105694566,-2.4765625,5.3203125,-0.578125
02-07-2021_16-49-58,-9.0879402348,2.5387847785999997,2.7493531674,-4.296875,5.828125,-0.6484375
02-07-2021_16-49-58,-9.056833541,2.5292134881999995,2.7206392962,-5.078125,1.65625,0.75
02-07-2021_16-49-58,-8.9204426528,2.6129622792,2.6201407469999998,-5.1484375,1.921875,3.0234375
02-07-2021_16-49-58,-8.8390866844,2.5100709074,2.6368905052,-7.3671875,0.7109375,1.1015625
02-07-2021_16-49-58,-8.836693861799999,2.4789642136,2.6967110702,-8.234375,-1.6015625,-0.3984375
02-07-2021_16-49-58,-8.8845503138,2.4981067944,2.7206392962,-5.5625,-0.78125,-0.8046875
02-07-2021_16-49-58,-8.937192410999998,2.5938196984,2.7493531674,-5.7109375,0.2421875,-1.015625
02-07-2021_16-49-58,-8.841479506999999,2.237289131,2.7804598611999998,-2.671875,-1.359375,1.0859375
02-07-2021_16-49-58,-8.7649091838,2.4813570361999995,2.9048866363999997,-0.3671875,-0.234375,-4.0078125
02-07-2021_16-49-58,-8.9060857172,2.4909283265999997,2.8378876035999996,-0.1640625,-1.296875,-3.1015625
02-07-2021_16-49-58,-8.915657007599998,2.5411776011999994,2.7828526837999994,-0.6015625,-1.4375,-0.4296875
02-07-2021_16-49-58,-8.7984087002,2.3401805027999996,2.8809584103999994,-3.296875,2.640625,3.5625
02-07-2021_16-49-58,-8.9467637014,2.4909283265999997,2.8881368781999996,-4.0546875,1.6796875,2.9453125
02-07-2021_16-49-59,-8.831908216599999,2.2827527603999997,2.8331019584,-8.9609375,0.6171875,2.4140625
02-07-2021_16-49-59,-8.8486579748,2.4789642136,2.9168507493999996,-8.359375,3.1953125,1.859375
02-07-2021_16-49-59,-8.9443708788,2.2468604213999996,2.847458894,-5.6328125,3.40625,2.421875
02-07-2021_16-49-59,-8.867800555599999,2.2564317118,3.0125636533999995,-4.9375,0.359375,1.7421875
02-07-2021_16-49-59,-8.836693861799999,2.2325034857999997,2.9671000239999996,1.7421875,0.8359375,-2.1875
02-07-2021_16-49-59,-8.858229265199999,2.3641087288,2.9503502658,4.0234375,-0.1875,-2.328125
