time,g_x,g_y,g_z,a_x,a_y,a_z
03-03-2021_15-19-20,-2.021935097,-11.815757998799999,17.3455710274,-96.359375,-58.421875,27.84375
03-03-2021_15-19-20,10.1958170986,7.4153572373999985,2.1798613885999996,126.78125,28.296875,-37.8984375
03-03-2021_15-19-20,9.1860459614,-17.072789251,0.8398807326,-47.5390625,11.0,-3.6015625
03-03-2021_15-19-20,15.5844535938,-8.123632727,-1.9980068709999999,27.3984375,39.5625,110.5859375
03-03-2021_15-19-20,11.210373881,7.9298140963999995,-1.0145567824,70.015625,-8.78125,-9.765625
03-03-2021_15-19-20,2.356930261,3.0532416376,-1.1294122671999998,-34.34375,10.5390625,-53.7421875
03-03-2021_15-19-21,9.080761767,-2.763710103,-1.5816557385999996,-169.1328125,4.7265625,-38.7578125
03-03-2021_15-19-21,14.900106330199998,-12.830314781199998,-0.6269195211999999,-101.875,-60.1796875,30.1640625
03-03-2021_15-19-21,11.8492575152,3.4767712378,2.4502503424,100.9375,-11.71875,-8.7109375
03-03-2021_15-19-21,2.3066809864,-2.2588245343999995,-1.3926227532,-26.0703125,36.9609375,-36.9453125
03-03-2021_15-19-21,13.552947206399999,-10.0666046782,-0.45224347139999993,167.7890625,-9.109375,26.203125
03-03-2021_15-19-21,15.850056902399999,2.6584259086,0.5766702466,54.109375,-26.4921875,115.015625
03-03-2021_15-19-21,6.3338014222,7.3292156238,-0.3062812928,47.0703125,-14.625,-52.59375
03-03-2021_15-19-21,2.2707886474,1.8041882403999998,-1.9908284031999999,-35.6875,8.2578125,-63.09375
03-03-2021_15-19-21,9.8440721764,-5.9150574672,-3.4193434953999997,-129.515625,-0.0234375,-25.0625
03-03-2021_15-19-21,16.4482625524,-10.4279208908,-0.8303094421999999,-38.34375,-33.4375,12.546875
03-03-2021_15-19-21,9.9445707256,6.185446420999999,4.3118663252,134.078125,27.0390625,-45.03125
03-03-2021_15-19-21,6.364908115999999,-8.992227330799999,-1.124626622,-67.3671875,7.671875,-18.6875
03-03-2021_15-19-21,16.7952218294,-7.4225357052,-2.1104695332,63.171875,57.765625,86.9609375
03-03-2021_15-19-21,13.9310131772,4.0534414843999995,-0.1268195978,36.6640625,-40.0,83.84375
03-03-2021_15-19-21,8.2695949056,6.4941205364,1.2538390423999999,32.6484375,-0.28125,-63.75
03-03-2021_15-19-21,7.319644333399999,-3.7208391429999996,-0.29671000239999995,-63.0625,5.8984375,-43.6953125
03-03-2021_15-19-22,12.026326387599998,-5.807380450199999,-4.529613181799999,-163.78125,5.1484375,-38.9765625
03-03-2021_15-19-22,15.574882303399999,-10.6313108118,-0.45702911659999995,-34.6953125,-38.03125,31.1171875
03-03-2021_15-19-22,8.2600236152,6.922435781799999,4.331008905999999,144.5078125,22.515625,-48.65625
03-03-2021_15-19-22,4.7042892316,-7.5349983674,-0.9427721043999999,-53.265625,-11.6484375,-10.6875
03-03-2021_15-19-22,18.178273292199997,-10.7677017,-2.8522445392,86.7890625,43.0546875,75.828125
03-03-2021_15-19-22,13.349557285399998,5.6566326263999995,-0.4761716974,58.765625,-38.109375,86.3203125
03-03-2021_15-19-22,6.3744794064,5.723631659199999,0.21774685659999996,27.1015625,-6.359375,-54.921875
03-03-2021_15-19-22,3.6849468039999995,0.1363908882,-0.5048855686,-44.1328125,11.6796875,-52.8046875
03-03-2021_15-19-22,10.6145610536,-3.4408788988,-3.7184463204,-144.0,11.5,-41.2578125
03-03-2021_15-19-22,16.800007474599997,-11.164910251599999,0.38524443859999996,-69.1328125,-55.546875,17.25
03-03-2021_15-19-22,10.585847182399998,5.2977092364,5.314458994599999,174.3984375,21.7578125,-30.484375
03-03-2021_15-19-22,4.6731825378,-5.7930235146,-2.3856441321999995,-50.21875,23.65625,-3.625
03-03-2021_15-19-22,16.438691262,-7.740781110999999,-2.5028924396,72.140625,38.3515625,98.3515625
03-03-2021_15-19-22,11.5501546902,7.733602643199999,-1.1150553316,65.984375,-21.7890625,58.265625
03-03-2021_15-19-22,6.197410533999999,4.9914279436,1.2586246875999998,29.2578125,-3.2578125,-54.859375
03-03-2021_15-19-22,5.228317380999999,-3.4025937371999997,-0.29910282499999996,-70.4375,-6.15625,-44.96875
03-03-2021_15-19-22,12.119646469,-4.9172504429999995,-3.7830525305999996,-143.3515625,6.3046875,-25.46875
03-03-2021_15-19-23,15.122638831999998,-8.8151584584,-1.351944769,-71.453125,-32.0859375,15.3671875
03-03-2021_15-19-23,9.4564349152,6.257231098999999,3.6801611588,130.7734375,9.4453125,-32.5703125
03-03-2021_15-19-23,3.5413774479999995,-7.7694949821999995,-0.14117653339999997,-34.546875,39.953125,-22.375
03-03-2021_15-19-23,16.122838678799997,-9.5641119322,0.0502492746,100.90625,-3.015625,79.4296875
03-03-2021_15-19-23,13.75872995,5.479563754,-1.9716858223999998,68.4296875,-40.2578125,69.953125
03-03-2021_15-19-23,7.5924261098,8.183453292,-0.8542376682,28.5078125,-6.0,-70.6015625
03-03-2021_15-19-23,1.6199409001999998,0.0502492746,-2.0889341298,-42.9921875,14.421875,-53.0625
03-03-2021_15-19-23,12.0813613074,-1.7180466267999999,-0.4618147618,-193.375,7.4140625,-27.3828125
03-03-2021_15-19-23,15.840485612,-12.335000502999998,-0.5168496816,-126.09375,-55.046875,26.078125
03-03-2021_15-19-23,11.9952196938,4.070191242599999,1.2466605746,106.09375,-11.8828125,-20.2890625
03-03-2021_15-19-23,1.1868400095999998,-2.9001009911999995,0.5048855686,-34.4296875,42.234375,-32.078125
03-03-2021_15-19-23,13.363914221,-12.2249306634,0.6604190376,163.9140625,-45.9375,41.6171875
03-03-2021_15-19-23,17.1421811064,4.7569313287999995,-0.19142580799999998,68.765625,-39.9765625,71.7421875
03-03-2021_15-19-23,8.5136628108,9.611968384199999,-1.7802600144,33.046875,-4.234375,-41.453125
03-03-2021_15-19-23,1.2011969452,3.3547372851999997,-1.9166509026,-25.2109375,16.6953125,-46.578125
03-03-2021_15-19-23,9.420542576199999,0.5551348432,3.2638100264,-174.8828125,8.7421875,-16.140625
03-03-2021_15-19-23,17.5537465936,-11.698509691399998,1.6007983193999997,-119.640625,-57.2890625,8.4296875
03-03-2021_15-19-24,11.9593273548,5.515456093,1.3663017045999999,128.21875,-11.1171875,-25.015625
03-03-2021_15-19-24,2.6297120374,-4.9818566531999995,1.184447187,-24.3984375,36.1875,-14.671875
03-03-2021_15-19-24,10.061819032999999,-8.140382485199998,-1.0001998468,115.890625,-30.046875,52.6328125
03-03-2021_15-19-24,16.7042945706,2.3449661479999997,-0.7537391189999999,77.75,-38.75,60.96875
03-03-2021_15-19-24,8.1619178886,8.6093757148,-1.0863414604,32.546875,-6.5859375,-55.7265625
03-03-2021_15-19-24,0.2727817764,2.2899312282,-0.5934200047999999,-13.0390625,18.515625,-37.921875
03-03-2021_15-19-24,8.793623055,1.016949605,2.6703900216,-145.1015625,4.3671875,-4.25
03-03-2021_15-19-24,16.424334326399997,-8.1858461146,-1.9477575963999998,-140.453125,-36.921875,12.9453125
03-03-2021_15-19-24,14.390435116399999,0.9882357338,-1.0193424275999998,70.5546875,-23.140625,9.7890625
03-03-2021_15-19-24,1.4620146085999999,1.9525432416,1.4739787215999998,5.3203125,46.1328125,-38.78125
03-03-2021_15-19-24,11.688938401,-7.006184572799999,-3.1657042998,114.640625,-25.0546875,51.09375
03-03-2021_15-19-24,17.180466268,0.9762716208,-1.7515461431999997,45.8046875,-12.8828125,69.140625
03-03-2021_15-19-24,10.856236136199998,8.867800555599999,-1.0671988796,75.5703125,-4.765625,-24.2890625
03-03-2021_15-19-24,5.577669480599999,1.2442677519999998,-0.5096712137999999,-9.2109375,10.8671875,-31.6953125
03-03-2021_15-19-24,7.793423208199999,0.24885355039999998,1.9812571127999998,-84.671875,16.53125,-19.8515625
03-03-2021_15-19-24,13.1437745418,-7.410571592199999,-3.6227334163999996,-130.0859375,-18.609375,12.0078125
