time,g_x,g_y,g_z,a_x,a_y,a_z
01-24-2021_08-47-58,-3.7280176108,8.1020973236,3.7806597079999995,1.671875,-2.0078125,0.71875
01-24-2021_08-47-58,-3.8045879339999993,8.137989662599999,3.900300838,0.4609375,-0.53125,2.2421875
01-24-2021_08-47-58,-3.8356946277999997,8.0111700648,3.7854453532,-0.0703125,-2.40625,4.59375
01-24-2021_08-47-59,-3.8189448695999997,8.044669581199999,3.9314075317999997,1.40625,1.640625,3.140625
01-24-2021_08-47-59,-3.5940195451999997,7.992027483999999,3.8285161599999995,2.0546875,0.828125,1.171875
01-24-2021_08-47-59,-3.7591243046,8.171489179,3.8333018052,-1.125,0.15625,0.546875
01-24-2021_08-47-59,-3.6705898684,7.858029418399999,3.7878381757999997,-0.9375,-0.546875,-0.109375
01-24-2021_08-47-59,-3.5365918028,8.137989662599999,3.8572300312,1.46875,0.2734375,-1.140625
01-24-2021_08-47-59,-3.6681970458,8.2025958728,3.8979080153999996,0.0703125,1.6640625,1.5703125
01-24-2021_08-47-59,-3.6538401101999995,7.956135144999999,3.9266218865999996,1.46875,4.046875,4.0703125
01-24-2021_08-47-59,-3.8787654345999996,7.716852884999999,4.0654055974,5.0234375,4.3515625,7.5859375
01-24-2021_08-47-59,-3.6729826909999996,8.327022648,3.9098721283999995,4.8203125,3.921875,5.5859375
01-24-2021_08-47-59,-3.7758740628,8.0135628874,3.6777683361999993,3.3515625,-6.5390625,-3.1015625
01-24-2021_08-47-59,-3.6658042231999994,8.159525065999999,3.8715869667999994,6.9296875,-10.703125,-9.0703125
01-24-2021_08-47-59,-3.3212377687999997,8.578269020999999,3.9050864832,5.53125,-5.609375,-6.421875
01-24-2021_08-47-59,-3.2805597846,8.195417404999999,4.082155355599999,2.453125,1.8203125,1.265625
01-24-2021_08-47-59,-3.7232319655999997,8.207381518,3.6179477711999994,2.015625,-0.65625,-2.015625
01-24-2021_08-47-59,-3.5892338999999995,8.8343010392,2.7373890544,0.7421875,-10.3359375,-7.0859375
01-24-2021_08-47-59,-4.0989051138,7.896314579999999,3.9050864832,-3.0625,-6.1796875,19.9296875
01-24-2021_08-47-59,-2.464607278,8.2767733734,4.754538506199999,-0.71875,14.1015625,24.625
01-24-2021_08-48-00,-2.7206392962,7.537391189999999,4.0007993872,0.40625,21.796875,29.5859375
01-24-2021_08-48-00,-3.5772697869999996,8.3700934548,3.5700913191999994,-8.0625,21.734375,28.2265625
01-24-2021_08-48-00,-4.0749768878,8.568697730599999,3.5102707541999996,-13.796875,13.0859375,26.8515625
01-24-2021_08-48-00,-2.787638329,8.4969130526,4.338187373799999,-19.5078125,-8.0,21.34375
01-24-2021_08-48-00,-4.127618985,8.336593938399998,3.1752755902,-15.0859375,-29.2734375,35.03125
01-24-2021_08-48-00,-4.010370677599999,8.427521197199999,4.197010840399999,-14.921875,-3.2421875,9.671875
01-24-2021_08-48-00,-1.5529418674,6.740581264199999,2.9718856691999997,-16.03125,9.078125,19.2109375
01-24-2021_08-48-00,-2.99102825,7.2406811876,3.8979080153999996,24.09375,71.0078125,-15.171875
01-24-2021_08-48-00,-2.5842484079999997,9.2745803976,6.101697629999999,40.2734375,38.4375,-14.5390625
01-24-2021_08-48-00,0.11006983959999998,10.88734283,2.7661029256,-13.421875,-25.96875,41.84375
01-24-2021_08-48-00,-6.2045890018,7.6737820781999995,4.941178668999999,27.1875,84.46875,-19.6875
01-24-2021_08-48-00,-2.8905297008,7.855636595799999,4.5655055207999995,-4.5234375,68.3046875,1.6796875
01-24-2021_08-48-00,-4.723431812399999,7.444071108599999,3.6825539814,-9.609375,45.3515625,21.2890625
01-24-2021_08-48-00,-3.8309089825999996,6.388836341999999,3.3571301077999993,-20.890625,18.546875,34.4921875
01-24-2021_08-48-00,-2.6823541345999997,7.7838519178,5.644668513399999,3.734375,64.8125,30.3984375
01-24-2021_08-48-00,-1.7730815465999998,8.6117685374,6.113661743,5.546875,42.5,34.1328125
01-24-2021_08-48-00,-1.6582260617999998,9.5617191096,2.6057838114,5.6875,71.28125,-1.046875
01-24-2021_08-48-01,-3.7782668854,9.9373922578,1.5768700934,-28.1328125,5.9375,10.3125
01-24-2021_08-48-01,-3.7304104334,10.0187482262,2.2636101795999997,-38.96875,0.015625,16.21875
01-24-2021_08-48-01,-2.979064137,8.051848049,3.601198013,-56.7578125,25.296875,10.2734375
01-24-2021_08-48-01,-2.4981067944,7.5469624803999995,3.5270205123999996,-54.9921875,33.9375,20.4296875
01-24-2021_08-48-01,-5.7523455303999995,8.410771439,4.1706897918,-27.2890625,15.8984375,33.046875
01-24-2021_08-48-01,-2.4263221163999997,7.281359171799999,3.6083764807999996,48.328125,-27.4765625,-32.9765625
01-24-2021_08-48-01,-3.1250263156,9.4899344316,4.4362931003999995,54.625,-89.890625,-24.546875
01-24-2021_08-48-01,-3.7232319655999997,8.6069828922,2.7421746995999996,76.2421875,-29.7109375,-72.28125
01-24-2021_08-48-01,-0.3182454058,9.762716207999999,3.3810583337999995,29.9609375,-31.171875,-16.890625
01-24-2021_08-48-01,-2.1128623558,7.920242806,0.2536391956,23.828125,-72.2734375,-19.3359375
01-24-2021_08-48-01,-2.0530417907999996,10.0905329042,2.3234307446,34.90625,-59.8046875,-3.15625
