time,g_x,g_y,g_z,a_x,a_y,a_z
03-31-2021_10-17-34,8.7984087002,-16.0295185974,5.931807225399999,93.0625,-77.6875,150.7578125
03-31-2021_10-17-34,4.414757697,4.3764725354,7.0995046541999995,39.578125,15.5234375,228.1171875
03-31-2021_10-17-34,-9.8632147572,-8.7768732968,5.094319315399999,43.515625,-5.5234375,151.515625
03-31-2021_10-17-34,-2.9001009911999995,-9.147760799799999,10.2101740342,37.7421875,-108.3125,63.171875
03-31-2021_10-17-35,-0.4881358104,-4.4243289874,10.384850083999998,42.0,-64.2109375,42.1171875
03-31-2021_10-17-35,4.3094735025999995,-6.8171515874,1.950150419,-12.0,-133.46875,56.6484375
03-31-2021_10-17-35,4.682753828199999,-12.6987095382,5.010570524399999,151.765625,-126.7265625,141.28125
03-31-2021_10-17-35,6.302694728399999,-1.1581261384,9.7435736272,-13.859375,-1.953125,147.0625
03-31-2021_10-17-35,-2.356930261,-5.819344563199999,6.831508523,-0.9609375,-10.2734375,223.8828125
03-31-2021_10-17-35,-4.4410787456,-7.058826669999999,7.1473611062,5.421875,-117.25,113.703125
03-31-2021_10-17-35,-1.3351950108,-3.7399817237999997,9.473184673399999,50.78125,-91.8671875,37.8671875
03-31-2021_10-17-35,6.3481583578,-8.9467637014,7.042076911799999,21.4296875,-28.9765625,28.3203125
03-31-2021_10-17-35,4.3477586642,-9.1453679772,6.3984076324,81.7734375,-37.171875,79.9296875
03-31-2021_10-17-35,3.9026936606,-2.1750757434,8.5495551498,35.3515625,-4.75,115.7109375
03-31-2021_10-17-35,-1.124626622,-6.7453669093999995,8.190631759799999,43.828125,-33.015625,138.8984375
03-31-2021_10-17-35,-0.9714859755999999,-7.3172515108,10.325029519,29.3515625,-47.7109375,30.1484375
03-31-2021_10-17-35,0.6915257314,-4.335794551199999,9.614361206799998,22.4296875,-31.2890625,-2.7421875
03-31-2021_10-17-35,1.8041882403999998,-4.754538506199999,8.556733617599999,6.15625,-12.9140625,-11.5703125
03-31-2021_10-17-35,1.4572289634,-4.9005006848,8.458627890999999,8.265625,1.59375,-4.328125
03-31-2021_10-17-36,1.6677973521999998,-4.749752860999999,9.0400837828,4.78125,3.8203125,0.5625
03-31-2021_10-17-36,1.2442677519999998,-4.977071007999999,9.0113699116,-0.125,0.015625,3.4375
03-31-2021_10-17-36,1.4333007374,-4.6612184247999995,9.1740818484,-0.2578125,-3.03125,-2.8203125
03-31-2021_10-17-36,1.6007983193999997,-4.5343988269999995,8.9587278144,-1.3125,-3.5078125,-6.0234375
03-31-2021_10-17-36,1.663011707,-4.7904308451999995,8.8821574912,0.1640625,-1.3515625,-3.84375
03-31-2021_10-17-36,1.6007983193999997,-4.857429878,8.9826560404,0.0234375,-1.109375,-4.0703125
03-31-2021_10-17-36,1.6797614652,-4.8287160068,8.853443619999998,0.0703125,-1.359375,-1.7734375
03-31-2021_10-17-36,1.6773686425999998,-4.814359071199999,8.8989072494,0.5546875,-1.9375,-0.234375
03-31-2021_10-17-36,1.6151552549999997,-4.747360038399999,9.0185483794,3.0078125,-2.6640625,-0.3671875
03-31-2021_10-17-36,1.7108681589999999,-4.654039957,9.049655073199999,4.8828125,-3.15625,0.5625
03-31-2021_10-17-36,1.7874384821999998,-5.1038906058,8.8821574912,3.0234375,-6.046875,6.828125
03-31-2021_10-17-36,1.567298803,-4.5655055207999995,9.288937333199998,5.5625,-9.65625,2.5234375
03-31-2021_10-17-36,1.5337992865999999,-5.1397829448,8.903692894599999,1.890625,-14.1875,6.8359375
03-31-2021_10-17-36,0.7609175867999999,-4.3812581806,9.5545406418,1.1953125,-24.8359375,15.375
03-31-2021_10-17-36,1.722832272,-3.7471601916,9.542576528799998,-14.4921875,-26.140625,-10.1953125
03-31-2021_10-17-36,2.6177479243999997,-4.2927237444,8.590233134,-19.1328125,-4.25,-39.984375
03-31-2021_10-17-36,3.0963124444,-4.8287160068,8.3413795836,-3.1796875,12.7734375,-55.0625
03-31-2021_10-17-37,3.4839497055999993,-4.9507499593999995,8.398807326,-4.2421875,-5.0703125,-30.7578125
03-31-2021_10-17-37,3.7280176108,-4.8885365718,8.6069828922,1.96875,-13.1015625,-8.4453125
03-31-2021_10-17-37,3.5796626096,-5.003392056599999,8.226524098799999,-2.1875,-6.6484375,-1.5078125
03-31-2021_10-17-37,3.3236305913999997,-4.398007938799999,8.6955173284,5.3046875,-6.3515625,-0.46875
03-31-2021_10-17-37,3.5318061576,-4.6253260858,8.7050886188,1.2890625,-2.7734375,-2.59375
03-31-2021_10-17-37,1.7730815465999998,-4.7760739096,8.5974116018,-5.9453125,-25.6875,11.8125
03-31-2021_10-17-37,3.6179477711999994,-4.6157547954,8.279166196,-5.0859375,-39.0859375,-2.3828125
03-31-2021_10-17-37,4.677968183,-4.9674997176,8.1786676468,3.859375,-4.9375,-18.4609375
