time,g_x,g_y,g_z,a_x,a_y,a_z
01-24-2021_08-48-00,10.382457261399999,-16.6396883604,18.262022083199998,15.3125,19.2578125,1.140625
01-24-2021_08-48-00,5.391029317799999,5.9748780322,-3.7878381757999997,12.796875,10.3828125,-9.8984375
01-24-2021_08-48-00,4.4721854394,6.6975104574,-2.7110680057999996,-15.984375,23.5546875,-3.6953125
01-24-2021_08-48-00,5.917450289799999,5.9437713383999995,-0.29671000239999995,-1.6953125,19.078125,-3.0078125
01-24-2021_08-48-01,5.386243672599999,8.310272889799998,-2.2061824372,61.8984375,5.25,13.8515625
01-24-2021_08-48-01,5.541777141599999,5.931807225399999,-4.5128634236,37.671875,14.7265625,0.453125
01-24-2021_08-48-01,5.0512485086,6.266802389399999,-3.7854453532,24.3515625,28.171875,9.5625
01-24-2021_08-48-01,6.867400861999999,5.158925525599999,-4.8861437491999995,25.1171875,29.640625,-0.875
01-24-2021_08-48-01,5.6494541586,5.874379482999999,-4.208974953399999,19.640625,16.234375,-17.9375
01-24-2021_08-48-01,5.6853464976,5.3336015754,-4.467399794199999,17.1328125,13.203125,-10.359375
01-24-2021_08-48-01,6.3960148098,5.192425041999999,-4.718646167199999,3.5546875,8.703125,-3.0625
01-24-2021_08-48-01,5.9964134356,5.675775207199999,-4.319044793,-0.9765625,1.8359375,1.3359375
01-24-2021_08-48-01,6.1375899689999995,5.941378515799999,-4.319044793,-0.5546875,-1.015625,3.0703125
01-24-2021_08-48-01,6.0801622266,5.740381417399999,-4.1659041466,-0.0859375,-4.4765625,4.28125
01-24-2021_08-48-01,6.0203416616,5.50349198,-4.359722777199999,2.65625,-6.1640625,3.7421875
01-24-2021_08-48-01,5.9365928706,5.6685967394,-4.369294067599999,-1.1796875,-2.5625,2.796875
01-24-2021_08-48-01,6.051448355399999,5.6973106106,-4.4123648744,-2.4765625,-0.734375,2.25
01-24-2021_08-48-01,6.163911017599999,5.7930235146,-4.2305103568,0.6171875,-1.765625,2.6015625
01-24-2021_08-48-01,6.0394842423999995,5.615954642199999,-4.4386859229999995,0.6796875,-3.625,2.34375
01-24-2021_08-48-02,5.9605210966,5.5968120614,-4.3286160834,-2.1953125,-1.4765625,3.1328125
01-24-2021_08-48-02,6.099304807399999,5.8648081926,-4.2759739861999995,-1.53125,-0.3125,1.8828125
01-24-2021_08-48-02,6.089733516999999,5.541777141599999,-4.3716868902,0.234375,-0.28125,2.109375
01-24-2021_08-48-02,6.032305774599999,5.515456093,-4.2903309218,-0.078125,0.7421875,2.9140625
01-24-2021_08-48-02,6.242874163399999,5.6877393201999995,-4.335794551199999,2.046875,1.09375,0.84375
01-24-2021_08-48-02,5.958128274,5.6685967394,-4.3477586642,1.3125,1.296875,-0.3671875
01-24-2021_08-48-02,6.2141602922,5.6901321428,-4.2783668087999995,2.5078125,1.9296875,2.0859375
01-24-2021_08-48-02,6.206981824399999,5.6327044004,-4.2568314054,2.34375,0.890625,-0.140625
01-24-2021_08-48-02,6.149554081999999,5.599204884,-4.3334017286,1.71875,0.2890625,0.8125
01-24-2021_08-48-02,6.166303840199999,5.678168029799999,-4.3046878574,2.3828125,0.2109375,-1.8984375
01-24-2021_08-48-02,6.077769404,5.6614182716,-4.3453658416,4.6015625,1.8671875,-1.25
01-24-2021_08-48-02,6.1184473882,5.458028350599999,-4.2927237444,2.296875,2.0078125,-1.171875
01-24-2021_08-48-02,6.173482308,5.639882868199999,-4.3094735025999995,3.0390625,2.046875,-2.5859375
01-24-2021_08-48-02,6.209374646999999,5.5585268997999995,-4.378865358,1.546875,1.5859375,-3.28125
01-24-2021_08-48-02,5.9246287576,5.620740287399999,-4.323830438199999,3.2421875,1.6171875,-1.5625
01-24-2021_08-48-02,6.101697629999999,5.6087761744,-4.3118663252,5.078125,0.3203125,-0.53125
01-24-2021_08-48-03,6.0107703712,5.6494541586,-4.3932222936,5.8515625,-0.0390625,-1.171875
01-24-2021_08-48-03,6.147161259399999,5.5585268997999995,-4.3764725354,5.125,-1.9375,0.1953125
01-24-2021_08-48-03,6.072983758799999,5.522634560799999,-4.5750768112,5.7890625,-1.109375,-3.8359375
01-24-2021_08-48-03,5.8887364186,5.50349198,-4.6157547954,1.8125,0.8515625,-2.71875
01-24-2021_08-48-03,5.8911292412,5.6877393201999995,-4.5080777784,0.8515625,2.8359375,-0.0234375
01-24-2021_08-48-03,5.9796636774,5.776273756399999,-4.390829470999999,3.484375,2.96875,-0.609375
01-24-2021_08-48-03,6.017948839,5.613561819599999,-4.486542375,8.3828125,0.8359375,-2.4765625
01-24-2021_08-48-03,6.025127306799999,5.546562786799999,-4.6372901988,8.5546875,1.234375,-3.4140625
01-24-2021_08-48-03,5.857629724799999,5.38385085,-4.814359071199999,5.4765625,3.34375,-2.3125
01-24-2021_08-48-03,6.068198113599999,5.5010991574,-4.7569313287999995,1.7890625,4.1171875,-1.9921875
01-24-2021_08-48-03,5.977270854799999,5.3814580274,-4.6468614892,1.21875,5.03125,-2.84375
01-24-2021_08-48-03,6.087340694399999,5.4891350444,-4.5678983434,-0.421875,5.2109375,-0.4296875
01-24-2021_08-48-03,6.187839243599999,5.611168997,-4.4243289874,0.5234375,-3.46875,0.515625
01-24-2021_08-48-03,6.125625855999999,5.410171898599999,-4.450650035999999,-0.7734375,-5.484375,-0.6953125
01-24-2021_08-48-03,6.558726746599999,5.895914886399999,-4.046263016599999,-2.375,-10.046875,-0.5234375
