time,g_x,g_y,g_z,a_x,a_y,a_z
03-01-2021_09-25-54,-6.671189408799999,-7.4488567537999995,0.031106693799999998,-1.3203125,-5.8046875,-0.1171875
03-01-2021_09-25-54,-5.010570524399999,-8.590233134,0.023928225999999997,1.671875,5.421875,-0.6953125
03-01-2021_09-25-54,-5.3072805268,-8.556733617599999,-0.15074782379999999,4.3203125,3.625,1.6328125
03-01-2021_09-25-55,-6.0107703712,-8.1882389372,-0.28235306679999994,-1.1484375,4.875,-4.28125
03-01-2021_09-25-55,-4.783252377399999,-8.879764668599998,-0.16031911419999997,6.7265625,18.09375,-13.390625
03-01-2021_09-25-55,-4.754538506199999,-8.992227330799999,-0.20338992099999997,4.8515625,11.375,0.8984375
03-01-2021_09-25-55,-5.192425041999999,-8.350950873999999,-0.023928225999999997,2.5234375,4.6875,-0.640625
03-01-2021_09-25-55,-5.058426976399999,-8.8438723296,-0.2799602442,1.96875,7.3359375,-5.0859375
03-01-2021_09-25-55,-5.3431728658,-8.5950187792,0.0191425808,5.8359375,7.3046875,2.1015625
03-01-2021_09-25-55,-5.003392056599999,-8.5974116018,-0.1004985492,4.25,-1.8828125,6.8671875
03-01-2021_09-25-55,-5.517848915599999,-8.5328053916,-0.46660040699999994,4.265625,6.0546875,1.2265625
03-01-2021_09-25-55,-4.9124647978,-8.6093757148,-0.23688943739999999,3.59375,1.3203125,0.828125
03-01-2021_09-25-55,-5.0775695571999995,-8.525626923799999,-0.16271193679999998,2.59375,-1.40625,2.25
03-01-2021_09-25-55,-5.3551369788,-8.482556117,0.0646062102,0.59375,-4.453125,2.8984375
03-01-2021_09-25-55,-5.7332029496,-8.604590069599999,-0.32063822839999995,3.8046875,7.078125,-7.03125
03-01-2021_09-25-55,-5.4006006081999995,-8.2025958728,0.0646062102,12.125,19.96875,-12.4921875
03-01-2021_09-25-55,-4.414757697,-8.831908216599999,0.39720855159999996,13.6953125,31.796875,-18.71875
03-01-2021_09-25-56,-3.6801611588,-9.379864591999999,0.011964112999999998,-1.3984375,-6.6640625,4.9140625
03-01-2021_09-25-56,-4.7425743932,-8.6691962798,-0.0382851616,-7.9140625,-16.90625,5.6015625
03-01-2021_09-25-56,-5.158925525599999,-8.6883388606,-0.4498506487999999,-2.96875,-8.265625,-0.546875
03-01-2021_09-25-56,-5.4149575438,-8.360522164399999,-0.29910282499999996,7.1796875,12.5859375,-7.3671875
03-01-2021_09-25-56,-4.1012979364,-9.427721044,-0.0382851616,-1.265625,-13.015625,8.40625
03-01-2021_09-25-56,-4.8023949582,-9.0400837828,-0.1459621786,-2.984375,0.0859375,-2.4140625
03-01-2021_09-25-56,-4.807180603399999,-8.8749790234,-0.062213387599999996,-0.9609375,3.6953125,-1.859375
03-01-2021_09-25-56,-5.972485209599999,-1.5290136414,-2.4574288101999997,13.171875,-0.5,5.890625
03-01-2021_09-25-56,-7.4823562701999995,-8.482556117,-0.057427742399999995,-19.2421875,-50.8203125,13.390625
03-01-2021_09-25-56,-7.7718878047999995,-12.861421474999998,-0.13160524299999998,12.3203125,26.6484375,37.6953125
03-01-2021_09-25-56,-5.0775695571999995,-10.155139114399999,-0.5479563754,-72.90625,24.59375,44.0390625
03-01-2021_09-25-56,-7.1306113479999995,-9.9708917742,-3.1010980895999998,-40.4453125,-2.3828125,-9.0625
03-01-2021_09-25-56,-5.9437713383999995,-6.4630138426,-0.5599204884,-54.75,16.171875,-11.03125
03-01-2021_09-25-56,-1.1437692028,-2.9742784918,-0.0885344362,-47.3203125,6.0390625,14.359375
03-01-2021_09-25-56,-4.658825602199999,-7.0253271536,-3.3882368015999997,-3.0390625,2.765625,-7.7421875
03-01-2021_09-25-57,-8.106882968799999,-12.122039291599998,-2.9694928466,-10.9375,2.921875,19.828125
03-01-2021_09-25-57,-3.7136606751999994,-5.599204884,-1.0145567824,-55.921875,3.296875,59.3203125
03-01-2021_09-25-57,-5.4341001246,-11.7224379174,-1.9884355805999998,255.9921875,-181.1484375,-195.4375
03-01-2021_09-25-57,-11.9928268712,-19.6020027392,1.1868400095999998,-163.9296875,49.2109375,30.703125
03-01-2021_09-25-57,4.4841495524,4.6253260858,-0.48574298779999997,-39.40625,32.9921875,15.6015625
03-01-2021_09-25-57,-11.423335092399999,-5.635097223,-5.072783911999999,203.6015625,35.28125,46.3125
03-01-2021_09-25-57,-3.0197421211999997,-16.053446823399998,2.1104695332,38.7109375,-47.0234375,-81.4296875
03-01-2021_09-25-57,-5.659025449,-12.8901353462,3.5437702706,11.5859375,-0.3203125,4.1015625
03-01-2021_09-25-57,-5.4412785924,-7.831708369799999,0.7441678285999999,-6.4296875,0.5,5.7734375
03-01-2021_09-25-57,-5.230710203599999,-7.960920790199999,-0.0047856452,6.421875,-5.59375,-6.765625
03-01-2021_09-25-57,-4.6947179411999995,-9.020941202,0.9116654106,0.171875,8.3359375,-0.3515625
03-01-2021_09-25-57,-4.9076791526,-8.518448456,0.6317051664,-8.8125,3.921875,-2.6328125
03-01-2021_09-25-57,-5.3407800432,-8.1499537756,0.2081755662,4.8359375,3.921875,-7.171875
03-01-2021_09-25-57,-5.1732824611999995,-8.6691962798,-0.179461695,14.59375,5.7890625,-2.7421875
03-01-2021_09-25-57,-4.869393991,-9.099904347799999,-0.0669990328,12.828125,-3.8515625,-1.4765625
03-01-2021_09-25-57,-5.898307709,-8.781658941999998,0.19621145319999997,4.9921875,5.9609375,1.640625
03-01-2021_09-25-58,-4.618147618,-9.0472622506,1.1126625089999997,-12.4765625,30.9140625,18.3125
03-01-2021_09-25-58,-5.587240771,-9.6215396746,0.5288137946,-6.3984375,7.828125,5.1953125
03-01-2021_09-25-58,-8.1523465982,-11.753544611199999,0.5192425042,-16.625,26.453125,20.15625
03-01-2021_09-25-58,-6.0705909361999995,-10.480562987999999,-0.1268195978,-63.7890625,54.4296875,38.6328125
