time,g_x,g_y,g_z,a_x,a_y,a_z
03-09-2021_18-26-06,-4.5439701174,-1.5553346899999998,8.638089586,1.34375,0.453125,0.1015625
03-09-2021_18-26-06,-4.6085763276,-1.5936198516,8.748159425599999,0.2890625,0.296875,0.625
03-09-2021_18-26-06,-4.558327053,-1.6319050132,8.7146599092,1.3046875,0.46875,0.5234375
03-09-2021_18-26-06,-4.5966122145999995,-1.5696916255999998,8.7050886188,1.140625,0.6875,0.3046875
03-09-2021_18-26-06,-4.582255279,-1.567298803,8.6907316832,1.34375,0.5390625,0.5078125
03-09-2021_18-26-06,-4.6109691502,-1.6079767872,8.6955173284,0.625,0.546875,0.421875
03-09-2021_18-26-06,-4.560719875599999,-1.6223337227999999,8.6931245058,1.1015625,0.5703125,0.125
03-09-2021_18-26-06,-4.589433746799999,-1.5577275125999999,8.685946037999999,0.921875,0.7578125,0.015625
03-09-2021_18-26-06,-4.627718908399999,-1.6055839646,8.671589102399999,0.8203125,0.6171875,0.5234375
03-09-2021_18-26-06,-4.5990050371999995,-1.5816557385999996,8.707481441399999,0.421875,0.5546875,0.359375
03-09-2021_18-26-06,-4.5990050371999995,-1.5696916255999998,8.702695796199999,1.0390625,0.640625,0.5390625
03-09-2021_18-26-06,-4.582255279,-1.543370577,8.697910150999999,0.953125,0.390625,0.0390625
03-09-2021_18-26-06,-4.589433746799999,-1.5936198516,8.724231199599998,1.0546875,0.6328125,0.3984375
03-09-2021_18-26-06,-4.6157547954,-1.6055839646,8.676374747599999,0.84375,0.5703125,0.1796875
03-09-2021_18-26-06,-4.620540440599999,-1.5768700934,8.662017811999998,1.4453125,0.5234375,0.5
03-09-2021_18-26-06,-4.6348973762,-1.5601203352,8.6333039408,0.703125,0.0390625,0.6484375
03-09-2021_18-26-07,-4.5415772948,-1.5984054967999999,8.697910150999999,0.25,0.1328125,0.7109375
03-09-2021_18-26-07,-4.5726839886,-1.5936198516,8.719445554399998,0.5703125,0.453125,0.9921875
03-09-2021_18-26-07,-4.6372901988,-1.5529418674,8.6883388606,0.515625,0.4140625,0.6640625
03-09-2021_18-26-07,-4.6253260858,-1.5840485612,8.6907316832,0.59375,0.2890625,0.546875
03-09-2021_18-26-07,-4.6013978598,-1.6031911419999998,8.7003029736,0.3359375,0.0390625,0.6015625
03-09-2021_18-26-07,-4.584648101599999,-1.6007983193999997,8.724231199599998,0.71875,-0.171875,0.984375
03-09-2021_18-26-07,-4.5870409242,-1.5744772707999999,8.702695796199999,0.5078125,0.109375,0.625
03-09-2021_18-26-07,-4.5870409242,-1.5792629159999998,8.681160392799999,0.6171875,0.0625,0.8515625
03-09-2021_18-26-07,-4.6372901988,-1.6031911419999998,8.6907316832,0.5546875,-0.015625,0.609375
03-09-2021_18-26-07,-4.6157547954,-1.6031911419999998,8.683553215399998,0.515625,0.0859375,0.890625
03-09-2021_18-26-07,-4.5678983434,-1.6247265453999997,8.6596249894,0.0859375,-0.1171875,0.6953125
03-09-2021_18-26-07,-4.5798624564,-1.5888342063999998,8.712267086599999,1.1171875,0.0,1.15625
03-09-2021_18-26-07,-4.6109691502,-1.6007983193999997,8.745766602999998,0.703125,0.1328125,0.7890625
03-09-2021_18-26-07,-4.560719875599999,-1.5649059803999998,8.7146599092,1.2109375,0.5234375,0.609375
03-09-2021_18-26-07,-4.5726839886,-1.6247265453999997,8.7003029736,0.8125,-0.1875,1.1640625
03-09-2021_18-26-07,-4.6253260858,-1.6271193679999998,8.707481441399999,-0.03125,0.0859375,1.1640625
03-09-2021_18-26-07,-4.5320060043999995,-1.6223337227999999,8.7003029736,1.0859375,0.1484375,0.671875
03-09-2021_18-26-07,-4.584648101599999,-1.5529418674,8.6907316832,0.484375,-0.1015625,0.765625
03-09-2021_18-26-08,-4.5726839886,-1.5792629159999998,8.738588135199999,0.421875,0.1796875,1.0546875
03-09-2021_18-26-08,-4.5391844722,-1.6462619487999999,8.707481441399999,0.0234375,0.2734375,0.6640625
03-09-2021_18-26-08,-4.563112698199999,-1.6175480776,8.709874264,-0.0546875,0.109375,0.546875
03-09-2021_18-26-08,-4.591826569399999,-1.5960126742,8.683553215399998,0.5703125,0.1484375,0.7265625
03-09-2021_18-26-08,-4.5726839886,-1.6319050132,8.7266240222,0.484375,0.0546875,0.625
03-09-2021_18-26-08,-4.5487557626,-1.6055839646,8.707481441399999,0.640625,0.125,0.7890625
03-09-2021_18-26-08,-4.5415772948,-1.6103696097999998,8.7290168448,0.6015625,0.1015625,0.625
03-09-2021_18-26-08,-4.5726839886,-1.6079767872,8.721838377,0.3125,0.2421875,0.546875
03-09-2021_18-26-08,-4.5343988269999995,-1.6151552549999997,8.738588135199999,0.5546875,0.125,0.6015625
03-09-2021_18-26-08,-4.5487557626,-1.6103696097999998,8.6931245058,0.34375,-0.078125,0.6015625
03-09-2021_18-26-08,-4.5511485852,-1.6319050132,8.712267086599999,0.4375,-0.1015625,0.59375
03-09-2021_18-26-08,-4.5511485852,-1.6103696097999998,8.724231199599998,0.6640625,0.171875,0.609375
03-09-2021_18-26-08,-4.54636294,-1.6127624323999998,8.7266240222,0.0546875,-0.0078125,0.5234375
03-09-2021_18-26-08,-4.560719875599999,-1.6486547713999997,8.7050886188,0.3515625,-0.03125,0.5390625
