time,g_x,g_y,g_z,a_x,a_y,a_z
03-10-2021_18-29-00,-1.1988041226,2.2396819536,-8.889335958999999,0.003272492347489368,-0.02318015412804969,0.026452646475539056
03-10-2021_18-29-00,-1.1078768638,2.0386848551999996,-9.0113699116,0.016635169433070952,-0.022771092584613517,0.035588354278946875
03-10-2021_18-29-01,-1.1126625089999997,2.1176480009999996,-8.8606220878,0.05140540062514549,-0.014726215563702155,0.04063344664799298
03-10-2021_18-29-01,-1.2777672683999999,2.3545374384,-8.7361953126,0.022225677193365292,0.04322416975642207,0.11535535524900022
03-10-2021_18-29-01,-1.0360921857999998,2.1008982428,-9.205188542199998,-0.00722675393403902,-0.05522330836388308,0.023316507975861746
03-10-2021_18-29-01,-1.5242279962,2.4191436485999995,-8.8965144268,0.0029997846518652537,0.0047723846734219946,0.025361815693042602
03-10-2021_18-29-01,-1.3734801723999999,1.9573288867999998,-8.913264185,0.021680261802117063,-0.03395210810520219,-0.012408200150897187
03-10-2021_18-29-01,-1.1724830739999998,1.9645073545999998,-8.9276211206,0.020725784867432664,-0.02358921567148586,0.006272276999354622
03-10-2021_18-29-01,-1.2275179938,2.2181465501999997,-9.09272588,0.025634523388666716,-0.025634523388666716,0.045542185169227034
03-10-2021_18-29-01,-1.1270194446,2.0099709839999997,-8.7912302324,-0.052496231407641945,-0.03599741582238305,0.06926775468852496
03-10-2021_18-29-01,-1.4787643668,2.1343977592,-9.006584266399999,-0.015407984802762441,0.04690572364734761,0.06313183153698239
03-10-2021_18-29-01,-1.2610175102,2.2420747762,-8.8127656358,-0.05658684684200365,-0.02767983110584757,0.04254240051736178
03-10-2021_18-29-01,-1.1078768638,2.0291135648,-9.0161555568,0.01772600021556741,-0.04404229284329441,0.04799655442984406
03-10-2021_18-29-01,-1.4596217859999998,2.2755742926,-8.992227330799999,0.05781403147231216,-0.0047723846734219946,0.09722029348999664
03-10-2021_18-29-01,-1.3351950108,2.3521446158,-9.064012008799999,0.016635169433070952,-0.04540583132141498,0.050723631386085204
03-10-2021_18-29-01,-1.3734801723999999,2.1224336461999997,-8.7984087002,0.013771738629017757,-0.11849149374867753,0.0964021704031243
03-10-2021_18-29-01,-1.3328021881999998,2.2037896146,-8.915657007599998,0.027816184953659628,-0.01813506175900358,0.06449537001510296
03-10-2021_18-29-01,-1.4045868661999998,2.0841484845999996,-8.8199441036,0.026179938779914945,-0.023725569519297916,0.0856302164259718
03-10-2021_18-29-01,-1.2035897677999998,2.1391834043999998,-8.8917287816,0.04895103136452846,-0.06040475458074125,0.056995908385439824
03-10-2021_18-29-02,-1.3854442853999998,2.1918255016,-8.961120636999999,0.03354304656176602,-0.021543907954305004,0.018816830998063864
03-10-2021_18-29-02,-1.423729447,2.1367905817999997,-8.8438723296,0.02999784651865254,-0.005726861608106394,-0.006408630847166679
03-10-2021_18-29-02,-1.3232308977999998,1.9381863059999997,-8.7768732968,0.041042508191429156,-0.044451354386730584,0.020180369476184436
03-10-2021_18-29-02,-1.1485548479999999,2.2037896146,-8.867800555599999,0.04608760056047526,-0.007363107781851078,0.01090830782496456
03-10-2021_18-29-02,-1.1772687192,1.8999011443999998,-8.599804424399998,-0.06517713925416324,0.09012989340376967,0.07772169325287248
03-10-2021_18-29-02,-1.5098710605999999,2.2109680824,-8.913264185,-0.005045092369046109,0.08440303179566327,0.000954476934684399
03-10-2021_18-29-02,-1.1270194446,2.2947168733999996,-9.1860459614,0.010226538585904275,-0.08808458568658882,-0.004908738521234052
03-10-2021_18-29-02,-1.4811571894,2.2707886474,-8.8749790234,-0.000954476934684399,0.02945243112740431,-0.019771307932748266
03-10-2021_18-29-02,-1.351944769,2.1726829208,-8.645268053799999,-0.013771738629017757,0.016635169433070952,-0.03490658503988659
03-10-2021_18-29-02,-1.2753744458,2.0769700168,-8.9180498302,-0.03722460045269156,0.017453292519943295,-0.027816184953659628
03-10-2021_18-29-02,-1.4285150921999998,2.1008982428,-8.9635134596,0.014589861715890098,0.02672535417116317,-0.016362461737446838
03-10-2021_18-29-02,-1.3399806559999998,2.0362920326,-8.889335958999999,-0.031906800388021336,-0.011044661672776616,-0.10008372429404984
03-10-2021_18-29-02,-1.1054840412,1.8783657409999999,-8.9108713624,0.030543261909900768,0.026316292627727,-0.12503647844365626
03-10-2021_18-29-02,-1.3064811396,2.2277178406,-8.877371845999999,0.052496231407641945,0.06640432388447176,-0.1024017397068548
03-10-2021_18-29-02,-1.3495519463999999,2.189432679,-8.7529450708,0.017998707911191524,0.03381575425739013,-0.001090830782496456
03-10-2021_18-29-02,-0.9595218625999999,1.8209379985999998,-8.6093757148,-0.06299547768917033,0.03463387734426248,-0.07594909323131575
03-10-2021_18-29-03,-1.2107682356,2.0530417907999996,-9.1190469286,-0.05113269292952137,-0.03967896971330859,-0.1119465090536988
03-10-2021_18-29-03,-1.3280165429999997,2.1080767106,-8.925228297999999,-0.07144941625351786,0.07376743166632284,-0.10362892433716332
03-10-2021_18-29-03,-1.363908882,2.2013967919999997,-8.738588135199999,-0.012408200150897187,0.018953184845875923,-0.011453723216212788
03-10-2021_18-29-03,-1.0695917021999999,2.2636101795999997,-8.7840517646,-0.027543477258035513,0.005726861608106394,-0.05781403147231216
